,GeoLocation
3410,"(-76.716670, 159.666670)"
3411,"(-76.716670, 159.666670)"
3412,"(-76.716670, 159.666670)"
3413,"(-76.716670, 159.666670)"
3414,"(41.383330, -123.500000)"
3415,"(-76.716670, 159.666670)"
3416,"(-76.716670, 159.666670)"
3417,"(-76.716670, 159.666670)"
3418,"(-76.716670, 159.666670)"
3419,"(-76.716670, 159.666670)"
3420,"(-76.716670, 159.666670)"
3421,"(-76.716670, 159.666670)"
3422,"(-76.716670, 159.666670)"
3423,"(-76.716670, 159.666670)"
3424,"(34.268890, -101.647220)"
3425,"(-76.716670, 159.666670)"
3426,"(-76.716670, 159.666670)"
3427,"(-76.716670, 159.666670)"
3428,"(-76.716670, 159.666670)"
3429,"(-76.716670, 159.666670)"
3430,"(-76.716670, 159.666670)"
3431,"(-76.716670, 159.666670)"
3432,"(-76.716670, 159.666670)"
3433,"(-76.716670, 159.666670)"
3434,"(-76.716670, 159.666670)"
3435,"(-76.716670, 159.666670)"
3436,"(-76.716670, 159.666670)"
3437,"(-76.716670, 159.666670)"
3438,"(-29.750000, 116.433330)"
3439,"(-76.716670, 159.666670)"
3440,"(38.199500, -99.162000)"
3441,"(-76.716670, 159.666670)"
3442,"(-76.716670, 159.666670)"
3443,"(-76.716670, 159.666670)"
3444,"(-76.716670, 159.666670)"
3445,"(-76.716670, 159.666670)"
3446,"(-76.716670, 159.666670)"
3447,"(-76.716670, 159.666670)"
3448,"(-76.716670, 159.666670)"
3449,"(-76.716670, 159.666670)"
3450,"(-76.716670, 159.666670)"
3451,"(-76.716670, 159.666670)"
3452,"(-76.716670, 159.666670)"
3453,"(-76.716670, 159.666670)"
3454,"(-76.716670, 159.666670)"
3455,"(-76.716670, 159.666670)"
3456,"(-76.716670, 159.666670)"
3457,"(-76.716670, 159.666670)"
3458,"(-76.716670, 159.666670)"
3459,"(-76.716670, 159.666670)"
3460,"(-76.716670, 159.666670)"
3461,"(-76.716670, 159.666670)"
3462,"(-31.016670, 127.216670)"
3463,"(-76.716670, 159.666670)"
3464,"(-23.200000, -51.833330)"
3465,"(53.415000, -111.337500)"
3466,"(-76.716670, 159.666670)"
3467,"(-76.716670, 159.666670)"
3468,"(-76.716670, 159.666670)"
3469,"(-76.716670, 159.666670)"
3470,"(-76.716670, 159.666670)"
3471,"(44.516670, 39.300000)"
3472,"(-76.716670, 159.666670)"
3473,"(-76.716670, 159.666670)"
3474,"(38.250000, -85.750000)"
3475,"(29.083330, 111.750000)"
3476,"(-76.716670, 159.666670)"
3477,"(-76.716670, 159.666670)"
3478,"(-76.716670, 159.666670)"
3479,"(-76.716670, 159.666670)"
3480,"(-76.716670, 159.666670)"
3481,"(-76.716670, 159.666670)"
3482,"(32.333330, 114.316670)"
3483,"(-76.716670, 159.666670)"
3484,"(67.883330, 167.500000)"
3485,"(-76.716670, 159.666670)"
3486,"(-76.716670, 159.666670)"
3487,"(-76.716670, 159.666670)"
3488,"(-76.716670, 159.666670)"
3489,"(-76.716670, 159.666670)"
3490,"(-76.716670, 159.666670)"
3491,"(-76.716670, 159.666670)"
3492,"(-76.716670, 159.666670)"
3493,"(-76.716670, 159.666670)"
3494,"(-29.950000, 128.083330)"
3495,"(-76.716670, 159.666670)"
3496,"(-76.716670, 159.666670)"
3497,"(34.028060, -102.680000)"
3498,"(-30.433330, -64.200000)"
3499,"(34.050000, -103.633330)"
3500,"(-29.183330, 127.166670)"
3501,"(-29.166670, 127.166670)"
3502,"(-29.150000, 127.166670)"
3503,"(-29.166670, 127.166670)"
3504,"(-29.166670, 127.083330)"
3505,"(-76.716670, 159.666670)"
3506,"(-76.716670, 159.666670)"
3507,"(-76.716670, 159.666670)"
3508,"(50.797220, -114.309440)"
3509,"(-76.716670, 159.666670)"
3510,"(-76.716670, 159.666670)"
3511,"(-76.716670, 159.666670)"
3512,"(-76.716670, 159.666670)"
3513,"(-76.716670, 159.666670)"
3514,"(-76.716670, 159.666670)"
3515,"(-76.716670, 159.666670)"
3516,"(-76.716670, 159.666670)"
3517,"(-76.716670, 159.666670)"
3518,"(-76.716670, 159.666670)"
3519,"(-76.716670, 159.666670)"
3520,"(-76.716670, 159.666670)"
3521,"(-76.716670, 159.666670)"
3522,"(-76.716670, 159.666670)"
3523,"(-76.716670, 159.666670)"
3524,"(-76.716670, 159.666670)"
3525,"(-76.716670, 159.666670)"
3526,"(-76.716670, 159.666670)"
3527,"(-76.716670, 159.666670)"
3528,"(-76.716670, 159.666670)"
3529,"(-76.716670, 159.666670)"
3530,"(-76.716670, 159.666670)"
3531,"(-76.716670, 159.666670)"
3532,"(-76.716670, 159.666670)"
3533,"(-76.716670, 159.666670)"
3534,"(-76.716670, 159.666670)"
3535,"(-76.716670, 159.666670)"
3536,"(-76.716670, 159.666670)"
3537,"(-76.716670, 159.666670)"
3538,"(-76.716670, 159.666670)"
3539,"(-76.716670, 159.666670)"
3540,"(-76.716670, 159.666670)"
3541,"(-76.716670, 159.666670)"
3542,"(-76.716670, 159.666670)"
3543,"(-76.716670, 159.666670)"
3544,"(-76.716670, 159.666670)"
3545,"(-76.716670, 159.666670)"
3546,"(-76.716670, 159.666670)"
3547,"(-76.716670, 159.666670)"
3548,"(-76.716670, 159.666670)"
3549,"(-76.716670, 159.666670)"
3550,"(-76.716670, 159.666670)"
3551,"(-76.716670, 159.666670)"
3552,"(-76.716670, 159.666670)"
3553,"(-76.716670, 159.666670)"
3554,"(-32.758330, 21.683330)"
3555,"(-76.716670, 159.666670)"
3556,"(-76.716670, 159.666670)"
3557,"(-76.716670, 159.666670)"
3558,"(32.900000, 115.900000)"
3559,"(-76.716670, 159.666670)"
3560,"(-76.716670, 159.666670)"
3561,"(-76.716670, 159.666670)"
3562,"(-76.716670, 159.666670)"
3563,"(-76.716670, 159.666670)"
3564,"(-30.250000, 128.800000)"
3565,"(-76.716670, 159.666670)"
3566,"(-76.716670, 159.666670)"
3567,"(-76.716670, 159.666670)"
3568,"(-76.716670, 159.666670)"
3569,"(-76.716670, 159.666670)"
3570,"(-76.716670, 159.666670)"
3571,"(-76.716670, 159.666670)"
3572,"(-76.716670, 159.666670)"
3573,"(-76.716670, 159.666670)"
3574,"(-76.716670, 159.666670)"
3575,"(-76.716670, 159.666670)"
3576,"(-76.716670, 159.666670)"
3577,"(-76.716670, 159.666670)"
3578,"(-76.716670, 159.666670)"
3579,"(-76.716670, 159.666670)"
3580,"(-76.716670, 159.666670)"
3581,"(-76.716670, 159.666670)"
3582,"(-30.150000, 128.800000)"
3583,"(-76.716670, 159.666670)"
3584,"(-76.716670, 159.666670)"
3585,"(-76.716670, 159.666670)"
3586,"(-76.716670, 159.666670)"
3587,"(-76.716670, 159.666670)"
3588,"(-76.716670, 159.666670)"
3589,"(-76.716670, 159.666670)"
3590,"(-76.716670, 159.666670)"
3591,"(-76.716670, 159.666670)"
3592,"(26.265830, -103.885000)"
3593,"(-76.716670, 159.666670)"
3594,"(-76.716670, 159.666670)"
3595,"(-76.716670, 159.666670)"
3596,"(-76.716670, 159.666670)"
3597,"(-76.716670, 159.666670)"
3598,"(34.066670, -103.516670)"
3599,"(-76.716670, 159.666670)"
3600,"(-76.716670, 159.666670)"
3601,"(-76.716670, 159.666670)"
3602,"(-76.716670, 159.666670)"
3603,"(-76.716670, 159.666670)"
3604,"(-76.716670, 159.666670)"
3605,"(-76.716670, 159.666670)"
3606,"(-76.716670, 159.666670)"
3607,"(-76.716670, 159.666670)"
3608,"(-76.716670, 159.666670)"
3609,"(-76.716670, 159.666670)"
3610,"(-76.716670, 159.666670)"
3611,"(-76.716670, 159.666670)"
3612,"(-32.033330, 139.783330)"
3613,"(54.990560, 9.491940)"
3614,"(-30.633330, 128.125000)"
3615,"(-76.716670, 159.666670)"
3616,"(-76.716670, 159.666670)"
3617,"(-76.716670, 159.666670)"
3618,"(-76.716670, 159.666670)"
3619,"(-76.716670, 159.666670)"
3620,"(-76.716670, 159.666670)"
3621,"(-76.716670, 159.666670)"
3622,"(-76.716670, 159.666670)"
3623,"(-76.716670, 159.666670)"
3624,"(-76.716670, 159.666670)"
3625,"(-76.716670, 159.666670)"
3626,"(-76.716670, 159.666670)"
3627,"(-76.716670, 159.666670)"
3628,"(-76.716670, 159.666670)"
3629,"(-76.716670, 159.666670)"
3630,"(-76.716670, 159.666670)"
3631,"(-76.716670, 159.666670)"
3632,"(-76.716670, 159.666670)"
3633,"(-76.716670, 159.666670)"
3634,"(34.583330, -102.050000)"
3635,"(-76.716670, 159.666670)"
3636,"(-76.716670, 159.666670)"
3637,"(-76.716670, 159.666670)"
3638,"(-76.716670, 159.666670)"
3639,"(35.273330, 44.215560)"
3640,"(-76.716670, 159.666670)"
3641,"(-76.716670, 159.666670)"
3642,"(-76.716670, 159.666670)"
3643,"(-76.716670, 159.666670)"
3644,"(-76.716670, 159.666670)"
3645,"(-76.716670, 159.666670)"
3646,"(-76.716670, 159.666670)"
3647,"(-76.716670, 159.666670)"
3648,"(32.333330, -102.745000)"
3649,"(-76.716670, 159.666670)"
3650,"(32.833330, -102.733330)"
3651,"(-76.716670, 159.666670)"
3652,"(-76.716670, 159.666670)"
3653,"(-76.716670, 159.666670)"
3654,"(-76.716670, 159.666670)"
3655,"(-76.716670, 159.666670)"
3656,"(-76.716670, 159.666670)"
3657,"(-76.750000, 159.333330)"
3658,"(-76.716670, 159.666670)"
3659,"(-77.333330, 162.300000)"
3660,"(29.500000, -98.050000)"
3661,"(-76.716670, 159.666670)"
3662,"(-76.716670, 159.666670)"
3663,"(-76.716670, 159.666670)"
3664,"(-76.716670, 159.666670)"
3665,"(-76.716670, 159.666670)"
3666,"(-76.716670, 159.666670)"
3667,"(-76.716670, 159.666670)"
3668,"(-76.716670, 159.666670)"
3669,"(-76.716670, 159.666670)"
3670,"(-76.716670, 159.666670)"
3671,"(-76.716670, 159.666670)"
3672,"(-76.716670, 159.666670)"
3673,"(-76.716670, 159.666670)"
3674,"(-76.716670, 159.666670)"
3675,"(-76.716670, 159.666670)"
3676,"(-76.716670, 159.666670)"
3677,"(-76.716670, 159.666670)"
3678,"(-76.716670, 159.666670)"
3679,"(-76.716670, 159.666670)"
3680,"(-76.716670, 159.666670)"
3681,"(-76.716670, 159.666670)"
3682,"(-76.716670, 159.666670)"
3683,"(-76.716670, 159.666670)"
3684,"(-76.716670, 159.666670)"
3685,"(-76.716670, 159.666670)"
3686,"(-76.716670, 159.666670)"
3687,"(-76.716670, 159.666670)"
3688,"(-76.716670, 159.666670)"
3689,"(-76.716670, 159.666670)"
3690,"(-76.716670, 159.666670)"
3691,"(-76.716670, 159.666670)"
3692,"(-76.716670, 159.666670)"
3693,"(-76.716670, 159.666670)"
3694,"(-76.716670, 159.666670)"
3695,"(-76.716670, 159.666670)"
3696,"(-76.716670, 159.666670)"
3697,"(-76.716670, 159.666670)"
3698,"(-76.716670, 159.666670)"
3699,"(-76.716670, 159.666670)"
3700,"(-76.716670, 159.666670)"
3701,"(-76.716670, 159.666670)"
3702,"(-76.716670, 159.666670)"
3703,"(-76.716670, 159.666670)"
3704,"(-76.716670, 159.666670)"
3705,"(-76.716670, 159.666670)"
3706,"(-76.716670, 159.666670)"
3707,"(-76.716670, 159.666670)"
3708,"(-76.716670, 159.666670)"
3709,"(-76.716670, 159.666670)"
3710,"(-76.716670, 159.666670)"
3711,"(-76.716670, 159.666670)"
3712,"(34.083330, -103.500000)"
3713,"(-76.716670, 159.666670)"
3714,"(-76.716670, 159.666670)"
3715,"(-76.716670, 159.666670)"
3716,"(-76.716670, 159.666670)"
3717,"(-30.475000, 127.516670)"
3718,"(-76.716670, 159.666670)"
3719,"(-76.716670, 159.666670)"
3720,"(-76.716670, 159.666670)"
3721,"(-76.716670, 159.666670)"
3722,"(-76.716670, 159.666670)"
3723,"(-76.716670, 159.666670)"
3724,"(-76.716670, 159.666670)"
3725,"(-76.716670, 159.666670)"
3726,"(-76.716670, 159.666670)"
3727,"(-76.716670, 159.666670)"
3728,"(-76.716670, 159.666670)"
3729,"(-76.716670, 159.666670)"
3730,"(-76.716670, 159.666670)"
3731,"(-76.716670, 159.666670)"
3732,"(-76.716670, 159.666670)"
3733,"(-76.716670, 159.666670)"
3734,"(-80.066670, 156.383330)"
3735,"(-76.716670, 159.666670)"
3736,"(-80.066670, 156.383330)"
3737,"(-76.716670, 159.666670)"
3738,"(-80.066670, 156.383330)"
3739,"(-80.066670, 156.383330)"
3740,"(-79.683330, 155.750000)"
3741,"(-79.683330, 155.750000)"
3742,"(-76.716670, 159.666670)"
3743,"(-76.716670, 159.666670)"
3744,"(-79.683330, 155.750000)"
3745,"(-76.716670, 159.666670)"
3746,"(-79.683330, 155.750000)"
3747,"(-79.683330, 155.750000)"
3748,"(-79.683330, 155.750000)"
3749,"(-76.716670, 159.666670)"
3750,"(-76.716670, 159.666670)"
3751,"(-76.716670, 159.666670)"
3752,"(-79.683330, 155.750000)"
3753,"(-79.683330, 155.750000)"
3754,"(35.266670, 104.316670)"
3755,"(-79.683330, 155.750000)"
3756,"(-80.066670, 156.383330)"
3757,"(43.827000, -70.247170)"
3758,"(-76.716670, 159.666670)"
3759,"(-80.066670, 156.383330)"
3760,"(-76.716670, 159.666670)"
3761,"(34.812500, -106.791670)"
3762,"(-79.683330, 155.750000)"
3763,"(-76.716670, 159.666670)"
3764,"(-79.683330, 155.750000)"
3765,"(-76.716670, 159.666670)"
3766,"(-76.716670, 159.666670)"
3767,"(-76.716670, 159.666670)"
3768,"(-79.683330, 155.750000)"
3769,"(-80.066670, 156.383330)"
3770,"(-80.066670, 156.383330)"
3771,"(-80.066670, 156.383330)"
3772,"(-80.066670, 156.383330)"
3773,"(-79.683330, 155.750000)"
3774,"(-80.066670, 156.383330)"
3775,"(-79.683330, 155.750000)"
3776,"(-80.066670, 156.383330)"
3777,"(-79.683330, 155.750000)"
3778,"(-76.716670, 159.666670)"
3779,"(-80.066670, 156.383330)"
3780,"(-76.716670, 159.666670)"
3781,"(-79.683330, 155.750000)"
3782,"(-79.683330, 155.750000)"
3783,"(-30.883330, 128.966670)"
3784,"(-79.683330, 155.750000)"
3785,"(-76.716670, 159.666670)"
3786,"(-76.716670, 159.666670)"
3787,"(-76.716670, 159.666670)"
3788,"(-76.716670, 159.666670)"
3789,"(34.348330, -101.658330)"
3790,"(-76.716670, 159.666670)"
3791,"(-76.716670, 159.666670)"
3792,"(-76.716670, 159.666670)"
3793,"(-76.716670, 159.666670)"
3794,"(-76.716670, 159.666670)"
3795,"(-76.716670, 159.666670)"
3796,"(-76.716670, 159.666670)"
3797,"(-76.716670, 159.666670)"
3798,"(-76.716670, 159.666670)"
3799,"(-76.716670, 159.666670)"
3800,"(-76.716670, 159.666670)"
3801,"(-76.716670, 159.666670)"
3802,"(-76.716670, 159.666670)"
3803,"(-76.716670, 159.666670)"
3804,"(-76.716670, 159.666670)"
3805,"(-30.883330, 128.975000)"
3806,"(-76.716670, 159.666670)"
3807,"(-76.716670, 159.666670)"
3808,"(-76.716670, 159.666670)"
3809,"(-76.716670, 159.666670)"
3810,"(-76.716670, 159.666670)"
3811,"(-30.600000, 128.483330)"
3812,"(-76.716670, 159.666670)"
3813,"(-76.716670, 159.666670)"
3814,"(-76.716670, 159.666670)"
3815,"(-79.683330, 155.750000)"
3816,"(-76.716670, 159.666670)"
3817,"(-79.683330, 155.750000)"
3818,"(-76.716670, 159.666670)"
3819,"(-76.716670, 159.666670)"
3820,"(-79.683330, 155.750000)"
3821,"(-80.066670, 156.383330)"
3822,"(-79.683330, 155.750000)"
3823,"(-76.716670, 159.666670)"
3824,"(-76.716670, 159.666670)"
3825,"(-76.716670, 159.666670)"
3826,"(-76.716670, 159.666670)"
3827,"(-80.066670, 156.383330)"
3828,"(34.433330, -105.783330)"
3829,"(-76.716670, 159.666670)"
3830,"(-76.716670, 159.666670)"
3831,"(-79.683330, 155.750000)"
3832,"(-76.716670, 159.666670)"
3833,"(-76.716670, 159.666670)"
3834,"(-76.716670, 159.666670)"
3835,"(-79.683330, 155.750000)"
3836,"(61.266670, 6.850000)"
3837,"(-80.066670, 156.383330)"
3838,"(-76.716670, 159.666670)"
3839,"(-79.683330, 155.750000)"
3840,"(-76.716670, 159.666670)"
3841,"(-79.683330, 155.750000)"
3842,"(-76.716670, 159.666670)"
3843,"(-76.716670, 159.666670)"
3844,"(-76.716670, 159.666670)"
3845,"(-76.716670, 159.666670)"
3846,"(-76.716670, 159.666670)"
3847,"(-76.716670, 159.666670)"
3848,"(-76.716670, 159.666670)"
3849,"(-76.716670, 159.666670)"
3850,"(-76.716670, 159.666670)"
3851,"(-76.716670, 159.666670)"
3852,"(-76.716670, 159.666670)"
3853,"(-76.716670, 159.666670)"
3854,"(-76.716670, 159.666670)"
3855,"(-76.716670, 159.666670)"
3856,"(34.466670, -103.921670)"
3857,"(34.338330, -101.716670)"
3858,"(-76.716670, 159.666670)"
3859,"(-76.716670, 159.666670)"
3860,"(-76.716670, 159.666670)"
3861,"(-76.716670, 159.666670)"
3862,"(-76.716670, 159.666670)"
3863,"(-76.716670, 159.666670)"
3864,"(-76.716670, 159.666670)"
3865,"(-76.716670, 159.666670)"
3866,"(-76.716670, 159.666670)"
3867,"(-76.716670, 159.666670)"
3868,"(-76.716670, 159.666670)"
3869,"(-76.716670, 159.666670)"
3870,"(-80.250000, 153.500000)"
3871,"(-80.250000, 153.500000)"
3872,"(-80.250000, 153.500000)"
3873,"(-80.250000, 153.500000)"
3874,"(-76.716670, 159.666670)"
3875,"(-76.716670, 159.666670)"
3876,"(-76.716670, 159.666670)"
3877,"(-76.716670, 159.666670)"
3878,"(-76.716670, 159.666670)"
3879,"(-76.716670, 159.666670)"
3880,"(-76.716670, 159.666670)"
3881,"(-76.716670, 159.666670)"
3882,"(-76.716670, 159.666670)"
3883,"(-76.716670, 159.666670)"
3884,"(-76.716670, 159.666670)"
3885,"(-76.716670, 159.666670)"
3886,"(-76.716670, 159.666670)"
3887,"(-76.716670, 159.666670)"
3888,"(-76.716670, 159.666670)"
3889,"(-76.716670, 159.666670)"
3890,"(-76.716670, 159.666670)"
3891,"(-76.716670, 159.666670)"
3892,"(-76.716670, 159.666670)"
3893,"(-76.716670, 159.666670)"
3894,"(-76.716670, 159.666670)"
3895,"(-76.716670, 159.666670)"
3896,"(-76.716670, 159.666670)"
3897,"(-76.716670, 159.666670)"
3898,"(-76.716670, 159.666670)"
3899,"(-76.716670, 159.666670)"
3900,"(-76.716670, 159.666670)"
3901,"(-76.716670, 159.666670)"
3902,"(-76.716670, 159.666670)"
3903,"(-76.716670, 159.666670)"
3904,"(-76.716670, 159.666670)"
3905,"(-76.716670, 159.666670)"
3906,"(-76.716670, 159.666670)"
3907,"(-76.716670, 159.666670)"
3908,"(-76.716670, 159.666670)"
3909,"(-76.716670, 159.666670)"
3910,"(-76.716670, 159.666670)"
3911,"(-76.716670, 159.666670)"
3912,"(-76.716670, 159.666670)"
3913,"(-76.716670, 159.666670)"
3914,"(-76.716670, 159.666670)"
3915,"(-76.716670, 159.666670)"
3916,"(55.000000, 82.900000)"
3917,"(-76.716670, 159.666670)"
3918,"(-76.716670, 159.666670)"
3919,"(-76.716670, 159.666670)"
3920,"(-76.716670, 159.666670)"
3921,"(-76.716670, 159.666670)"
3922,"(-76.716670, 159.666670)"
3923,"(-76.716670, 159.666670)"
3924,"(-76.716670, 159.666670)"
3925,"(-76.716670, 159.666670)"
3926,"(-76.716670, 159.666670)"
3927,"(-76.716670, 159.666670)"
3928,"(-76.716670, 159.666670)"
3929,"(-76.716670, 159.666670)"
3930,"(-76.716670, 159.666670)"
3931,"(-76.716670, 159.666670)"
3932,"(-76.716670, 159.666670)"
3933,"(-76.716670, 159.666670)"
3934,"(-76.716670, 159.666670)"
3935,"(-76.716670, 159.666670)"
3936,"(-76.716670, 159.666670)"
3937,"(-76.716670, 159.666670)"
3938,"(-76.716670, 159.666670)"
3939,"(-76.716670, 159.666670)"
3940,"(-76.716670, 159.666670)"
3941,"(-76.716670, 159.666670)"
3942,"(-76.716670, 159.666670)"
3943,"(-79.683330, 155.750000)"
3944,"(-79.683330, 155.750000)"
3945,"(33.100000, -102.950000)"
3946,"(38.600000, 58.000000)"
3947,"(44.922220, 5.267780)"
3948,"(33.883330, -103.566670)"
3949,"(41.153330, -96.955000)"
3950,"(34.298330, -101.683330)"
3951,"(32.522500, -102.705000)"
3952,"(-76.716670, 159.666670)"
3953,"(-76.716670, 159.666670)"
3954,"(-24.500000, 115.183330)"
3955,"(-76.716670, 159.666670)"
3956,"(31.633330, 118.983330)"
3957,"(47.470830, 0.976670)"
3958,"(-76.716670, 159.666670)"
3959,"(-76.716670, 159.666670)"
3960,"(24.300000, -102.133330)"
3961,"(-76.716670, 159.666670)"
3962,"(-31.566670, 127.800000)"
3963,"(-76.716670, 159.666670)"
3964,"(34.216670, -103.283330)"
3965,"(-76.716670, 159.666670)"
3966,"(33.383330, -105.250000)"
3967,"(-76.266670, 159.250000)"
3968,"(-76.716670, 159.666670)"
3969,"(-76.716670, 159.666670)"
3970,"(-76.716670, 159.666670)"
3971,"(-76.716670, 159.666670)"
3972,"(-76.266670, 159.250000)"
3973,"(-76.266670, 159.250000)"
3974,"(-76.266670, 159.250000)"
3975,"(-76.266670, 159.250000)"
3976,"(-76.750000, 159.500000)"
3977,"(-76.716670, 159.666670)"
3978,"(-76.716670, 159.666670)"
3979,"(-76.716670, 159.666670)"
3980,"(-76.716670, 159.666670)"
3981,"(-76.716670, 159.666670)"
3982,"(-76.716670, 159.666670)"
3983,"(-76.716670, 159.666670)"
3984,"(-76.716670, 159.666670)"
3985,"(-76.716670, 159.666670)"
3986,"(-76.716670, 159.666670)"
3987,"(-76.716670, 159.666670)"
3988,"(-76.716670, 159.666670)"
3989,"(-76.716670, 159.666670)"
3990,"(-76.716670, 159.666670)"
3991,"(-76.716670, 159.666670)"
3992,"(-76.716670, 159.666670)"
3993,"(38.581390, -104.076670)"
3994,"(-71.500000, 35.666670)"
3995,"(-71.500000, 35.666670)"
3996,"(-71.500000, 35.666670)"
3997,"(-71.500000, 35.666670)"
3998,"(-71.500000, 35.666670)"
3999,"(-71.500000, 35.666670)"
4000,"(-71.500000, 35.666670)"
4001,"(-71.500000, 35.666670)"
4002,"(-71.500000, 35.666670)"
4003,"(-71.500000, 35.666670)"
4004,"(-71.500000, 35.666670)"
4005,"(-71.500000, 35.666670)"
4006,"(-71.500000, 35.666670)"
4007,"(-71.500000, 35.666670)"
4008,"(-71.500000, 35.666670)"
4009,"(-71.500000, 35.666670)"
4010,"(-71.500000, 35.666670)"
4011,"(-71.500000, 35.666670)"
4012,"(-71.500000, 35.666670)"
4013,"(-71.500000, 35.666670)"
4014,"(-71.500000, 35.666670)"
4015,"(-71.500000, 35.666670)"
4016,"(-71.500000, 35.666670)"
4017,"(-71.500000, 35.666670)"
4018,"(-71.500000, 35.666670)"
4019,"(-71.500000, 35.666670)"
4020,"(-71.500000, 35.666670)"
4021,"(-71.500000, 35.666670)"
4022,"(-71.500000, 35.666670)"
4023,"(-71.500000, 35.666670)"
4024,"(-71.500000, 35.666670)"
4025,"(-71.500000, 35.666670)"
4026,"(-71.500000, 35.666670)"
4027,"(-71.500000, 35.666670)"
4028,"(-71.500000, 35.666670)"
4029,"(-71.500000, 35.666670)"
4030,"(-71.500000, 35.666670)"
4031,"(-71.500000, 35.666670)"
4032,"(-71.500000, 35.666670)"
4033,"(-71.500000, 35.666670)"
4034,"(-71.500000, 35.666670)"
4035,"(-71.500000, 35.666670)"
4036,"(-71.500000, 35.666670)"
4037,"(-71.500000, 35.666670)"
4038,"(-71.500000, 35.666670)"
4039,"(-71.500000, 35.666670)"
4040,"(-71.500000, 35.666670)"
4041,"(-71.500000, 35.666670)"
4042,"(-71.500000, 35.666670)"
4043,"(-71.500000, 35.666670)"
4044,"(-71.500000, 35.666670)"
4045,"(-71.500000, 35.666670)"
4046,"(-71.500000, 35.666670)"
4047,"(-71.500000, 35.666670)"
4048,"(-71.500000, 35.666670)"
4049,"(-71.500000, 35.666670)"
4050,"(-71.500000, 35.666670)"
4051,"(-71.500000, 35.666670)"
4052,"(-71.500000, 35.666670)"
4053,"(-71.500000, 35.666670)"
4054,"(-71.500000, 35.666670)"
4055,"(-71.500000, 35.666670)"
4056,"(-71.500000, 35.666670)"
4057,"(-71.500000, 35.666670)"
4058,"(-71.500000, 35.666670)"
4059,"(-71.500000, 35.666670)"
4060,"(-71.500000, 35.666670)"
4061,"(-71.500000, 35.666670)"
4062,"(-71.500000, 35.666670)"
4063,"(-71.500000, 35.666670)"
4064,"(-71.500000, 35.666670)"
4065,"(-71.500000, 35.666670)"
4066,"(-71.500000, 35.666670)"
4067,"(-71.500000, 35.666670)"
4068,"(-71.500000, 35.666670)"
4069,"(-71.500000, 35.666670)"
4070,"(-71.500000, 35.666670)"
4071,"(-71.500000, 35.666670)"
4072,"(-71.500000, 35.666670)"
4073,"(-71.500000, 35.666670)"
4074,"(-71.500000, 35.666670)"
4075,"(-71.500000, 35.666670)"
4076,"(-71.500000, 35.666670)"
4077,"(-71.500000, 35.666670)"
4078,"(-71.500000, 35.666670)"
4079,"(-71.500000, 35.666670)"
4080,"(-71.500000, 35.666670)"
4081,"(-71.500000, 35.666670)"
4082,"(-71.500000, 35.666670)"
4083,"(-71.500000, 35.666670)"
4084,"(-71.500000, 35.666670)"
4085,"(-71.500000, 35.666670)"
4086,"(-71.500000, 35.666670)"
4087,"(-71.500000, 35.666670)"
4088,"(-71.500000, 35.666670)"
4089,"(-71.500000, 35.666670)"
4090,"(-71.500000, 35.666670)"
4091,"(-71.500000, 35.666670)"
4092,"(-71.500000, 35.666670)"
4093,"(-71.500000, 35.666670)"
4094,"(-71.500000, 35.666670)"
4095,"(-71.500000, 35.666670)"
4096,"(-71.500000, 35.666670)"
4097,"(-71.500000, 35.666670)"
4098,"(-71.500000, 35.666670)"
4099,"(-71.500000, 35.666670)"
